"BehaviorSpace results (NetLogo 6.1.1)"
"IdeoEpiChamber6.nlogo"
"IdeologyFilterUniformBias"
"01/05/2021 08:16:14:010 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","small-world?","num-seed-info","motivated-bias","layout?","motivated-start?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"1258","false","4","0.75","false","false","3","200","2143","0.6324247861519627","1","0.9795918367346939","0.6428571428571429","0.25806451612903225","0.36363636363636365","0","0.02040816326530612","0.35714285714285715","0.7419354838709677","0.6363636363636364"
"1259","false","4","0.75","false","false","3","200","2137","0.6323155101775744","0.8888888888888888","0.8571428571428571","0.6","0.13333333333333333","0.21875","0.1111111111111111","0.14285714285714285","0.4","0.8666666666666667","0.78125"
"1261","false","4","0.75","false","false","3","200","2140","0.6341470801495053","0.5909090909090909","0.5588235294117647","0.2714285714285714","0.043478260869565216","0.03571428571428571","0.4090909090909091","0.4411764705882353","0.7285714285714285","0.9565217391304348","0.9642857142857143"
"1260","false","4","0.75","false","false","3","200","2130","0.6318484992387521","0.7407407407407407","0.7575757575757576","0.3142857142857143","0.0851063829787234","0.08695652173913043","0.25925925925925924","0.24242424242424243","0.6857142857142857","0.9148936170212766","0.9130434782608695"
"1262","false","4","0.75","false","false","3","200","2130","0.6339805373247782","0.975609756097561","0.9019607843137255","0.5","0.27586206896551724","0.2222222222222222","0.024390243902439025","0.09803921568627451","0.5","0.7241379310344828","0.7777777777777778"
"1263","false","4","0.75","false","false","3","200","2133","0.6308577311135108","0.41379310344827586","0.3333333333333333","0.2","0.11428571428571428","0.047619047619047616","0.5862068965517241","0.6666666666666666","0.8","0.8857142857142857","0.9523809523809523"
"1265","false","4","0.75","false","false","3","200","2150","0.6393983218607511","1","1","0.6714285714285714","0.11666666666666667","0","0","0","0.32857142857142857","0.8833333333333333","1"
"1264","false","4","0.75","false","false","3","200","2148","0.6340825277899907","1","0.9393939393939394","0.6714285714285714","0.5106382978723404","0.18421052631578946","0","0.06060606060606061","0.32857142857142857","0.48936170212765956","0.8157894736842105"
"1266","false","4","0.75","false","false","3","200","2119","0.6314258115416375","0.7837837837837838","0.7674418604651163","0.4857142857142857","0.16216216216216217","0.38461538461538464","0.21621621621621623","0.23255813953488372","0.5142857142857142","0.8378378378378378","0.6153846153846154"
"1267","false","4","0.75","false","false","3","200","2140","0.6298172460732758","1","0.9555555555555556","0.7571428571428571","0.6571428571428571","0.42857142857142855","0","0.044444444444444446","0.24285714285714285","0.34285714285714286","0.5714285714285714"
"1269","false","4","0.75","false","false","3","200","2136","0.6308533672001219","0.3684210526315789","0.5833333333333334","0.24285714285714285","0.022727272727272728","0.06451612903225806","0.631578947368421","0.4166666666666667","0.7571428571428571","0.9772727272727273","0.9354838709677419"
"1268","false","4","0.75","false","false","3","200","2134","0.6315572470649431","0.8","0.7857142857142857","0.7428571428571429","0.11538461538461539","0.08571428571428572","0.2","0.21428571428571427","0.2571428571428571","0.8846153846153846","0.9142857142857143"
"1270","false","4","0.75","false","false","2","200","2138","0.6365854152561325","1","0.9166666666666666","0.8","0.25","0.20454545454545456","0","0.08333333333333333","0.2","0.75","0.7954545454545454"
"1271","false","4","0.75","false","false","3","200","2129","0.6335770226445976","0.8","0.7435897435897436","0.5","0.24390243902439024","0.2","0.2","0.2564102564102564","0.5","0.7560975609756098","0.8"
"1272","false","4","0.75","false","false","2","200","2145","0.6344934437526095","1","0.8947368421052632","0.45714285714285713","0.07142857142857142","0.029411764705882353","0","0.10526315789473684","0.5428571428571428","0.9285714285714286","0.9705882352941176"
"1273","false","4","0.75","false","false","3","200","2128","0.6285497599790356","1","0.9393939393939394","0.7571428571428571","0.46808510638297873","0.34782608695652173","0","0.06060606060606061","0.24285714285714285","0.5319148936170213","0.6521739130434783"
"1274","false","4","0.75","false","false","3","200","2137","0.6359231506584387","0.9333333333333333","0.9512195121951219","0.5571428571428572","0.23076923076923078","0.1","0.06666666666666667","0.04878048780487805","0.44285714285714284","0.7692307692307693","0.9"
"1275","false","4","0.75","false","false","2","200","2132","0.6353864199323954","0.9512195121951219","0.9019607843137255","0.44285714285714284","0.1724137931034483","0.2222222222222222","0.04878048780487805","0.09803921568627451","0.5571428571428572","0.8275862068965517","0.7777777777777778"
"1276","false","4","0.75","false","false","3","200","2136","0.6321956820655524","1","0.9761904761904762","0.6571428571428571","0.4473684210526316","0.18181818181818182","0","0.023809523809523808","0.34285714285714286","0.5526315789473685","0.8181818181818182"
"1277","false","4","0.75","false","false","2","200","2140","0.6347709322121652","0.8846153846153846","0.9024390243902439","0.5142857142857142","0.1282051282051282","0.08333333333333333","0.11538461538461539","0.0975609756097561","0.4857142857142857","0.8717948717948718","0.9166666666666666"
"1278","false","4","0.75","false","false","3","200","2144","0.635951259717517","1","0.9354838709677419","0.9","0.24489795918367346","0.36363636363636365","0","0.06451612903225806","0.1","0.7551020408163265","0.6363636363636364"
"1279","false","4","0.75","false","false","3","200","2130","0.6327066752444364","0.9047619047619048","0.8787878787878788","0.5571428571428572","0.0851063829787234","0.2413793103448276","0.09523809523809523","0.12121212121212122","0.44285714285714284","0.9148936170212766","0.7586206896551724"
"1280","false","4","0.75","false","false","3","200","2141","0.6332507743285792","1","0.9591836734693877","0.6857142857142857","0.5161290322580645","0.3333333333333333","0","0.04081632653061224","0.3142857142857143","0.4838709677419355","0.6666666666666666"
"1281","false","4","0.75","false","false","3","200","2134","0.6328664731223563","0.8275862068965517","0.8085106382978723","0.4857142857142857","0.21212121212121213","0.047619047619047616","0.1724137931034483","0.19148936170212766","0.5142857142857142","0.7878787878787878","0.9523809523809523"
"1282","false","4","0.75","false","false","3","200","2142","0.6338490604069531","0.8387096774193549","1","0.6142857142857143","0.5333333333333333","0.3157894736842105","0.16129032258064516","0","0.38571428571428573","0.4666666666666667","0.6842105263157895"
"1283","false","4","0.75","false","false","3","200","2133","0.6342576967856209","1","0.9411764705882353","0.6857142857142857","0.3695652173913043","0.44","0","0.058823529411764705","0.3142857142857143","0.6304347826086957","0.56"
"1285","false","4","0.75","false","false","3","200","2136","0.6358650099602311","0.9","0.8","0.4","0.02","0.05","0.1","0.2","0.6","0.98","0.95"
"1284","false","4","0.75","false","false","2","200","2142","0.6346017076729593","0.8333333333333334","0.7021276595744681","0.38571428571428573","0.06060606060606061","0.11538461538461539","0.16666666666666666","0.2978723404255319","0.6142857142857143","0.9393939393939394","0.8846153846153846"
"1286","false","4","0.75","false","false","3","200","2131","0.6329812579601999","0.9230769230769231","0.575","0.32857142857142857","0.075","0.041666666666666664","0.07692307692307693","0.425","0.6714285714285714","0.925","0.9583333333333334"
"1288","false","4","0.75","false","false","3","200","2121","0.6355568554761404","0.9565217391304348","0.975","0.8428571428571429","0.575","0.4074074074074074","0.043478260869565216","0.025","0.15714285714285714","0.425","0.5925925925925926"
"1289","false","4","0.75","false","false","3","200","2128","0.6306099362399072","0.4444444444444444","0.5","0.32857142857142857","0.13043478260869565","0.09375","0.5555555555555556","0.5","0.6714285714285714","0.8695652173913043","0.90625"
"1287","false","4","0.75","false","false","3","200","2133","0.6370295066998815","0.6666666666666666","0.9428571428571428","0.6285714285714286","0.15555555555555556","0.14893617021276595","0.3333333333333333","0.05714285714285714","0.37142857142857144","0.8444444444444444","0.851063829787234"
"1293","false","4","0.75","false","false","3","200","2127","0.6324000955995143","0.9230769230769231","0.6666666666666666","0.5285714285714286","0.15625","0.36363636363636365","0.07692307692307693","0.3333333333333333","0.4714285714285714","0.84375","0.6363636363636364"
"1290","false","4","0.75","false","false","3","200","2128","0.632192480345875","0.7857142857142857","0.8378378378378378","0.5714285714285714","0.16279069767441862","0.09090909090909091","0.21428571428571427","0.16216216216216217","0.42857142857142855","0.8372093023255814","0.9090909090909091"
"1292","false","4","0.75","false","false","3","200","2129","0.6356359364758757","0.8604651162790697","0.8627450980392157","0.44285714285714284","0.20689655172413793","0.2857142857142857","0.13953488372093023","0.13725490196078433","0.5571428571428572","0.7931034482758621","0.7142857142857143"
"1291","false","4","0.75","false","false","3","200","2139","0.6336748882151836","0.868421052631579","0.8679245283018868","0.45714285714285713","0.14814814814814814","0.4166666666666667","0.13157894736842105","0.1320754716981132","0.5428571428571428","0.8518518518518519","0.5833333333333334"
"1294","false","4","0.75","false","false","3","200","2121","0.6319817420161816","0.68","0.5416666666666666","0.14285714285714285","0.03125","0","0.32","0.4583333333333333","0.8571428571428571","0.96875","1"
"1296","false","4","0.75","false","false","3","200","2110","0.6372916015331478","0.9361702127659575","0.7962962962962963","0.44285714285714284","0.23076923076923078","0","0.06382978723404255","0.2037037037037037","0.5571428571428572","0.7692307692307693","1"
"1295","false","4","0.75","false","false","3","200","2124","0.6320421969796449","0.9166666666666666","0.9354838709677419","0.6857142857142857","0.20408163265306123","0.15789473684210525","0.08333333333333333","0.06451612903225806","0.3142857142857143","0.7959183673469388","0.8421052631578947"
"1297","false","4","0.75","false","false","3","200","2127","0.6381352341479164","0.7575757575757576","0.82","0.2571428571428571","0.13333333333333333","0.11764705882352941","0.24242424242424243","0.18","0.7428571428571429","0.8666666666666667","0.8823529411764706"
"1298","false","4","0.75","false","false","3","200","2127","0.6325479687694398","0.8095238095238095","0.7222222222222222","0.6285714285714286","0.1590909090909091","0.1724137931034483","0.19047619047619047","0.2777777777777778","0.37142857142857144","0.8409090909090909","0.8275862068965517"
"1299","false","4","0.75","false","false","3","200","2140","0.6319677247600446","1","1","0.7285714285714285","0.25","0.2727272727272727","0","0","0.2714285714285714","0.75","0.7272727272727273"
"1301","false","4","0.75","false","false","3","200","2135","0.6340231282349688","0.6","0.5652173913043478","0.24285714285714285","0.058823529411764705","0.1","0.4","0.43478260869565216","0.7571428571428571","0.9411764705882353","0.9"
"1300","false","4","0.75","false","false","3","200","2136","0.6319692354371376","0.7894736842105263","0.7804878048780488","0.34285714285714286","0.05128205128205128","0.08333333333333333","0.21052631578947367","0.21951219512195122","0.6571428571428571","0.9487179487179487","0.9166666666666666"
"1302","false","4","0.75","false","false","3","200","2128","0.6324701127706652","0.7777777777777778","0.8333333333333334","0.5142857142857142","0.15789473684210525","0.21739130434782608","0.2222222222222222","0.16666666666666666","0.4857142857142857","0.8421052631578947","0.782608695652174"
"1304","false","4","0.75","false","false","3","200","2135","0.6354389303572984","0.75","0.8461538461538461","0.5142857142857142","0.07407407407407407","0.021739130434782608","0.25","0.15384615384615385","0.4857142857142857","0.9259259259259259","0.9782608695652174"
"1305","false","4","0.75","false","false","3","200","2135","0.6299333199640266","0.8181818181818182","0.9166666666666666","0.5714285714285714","0.25","0.07142857142857142","0.18181818181818182","0.08333333333333333","0.42857142857142855","0.75","0.9285714285714286"
"1303","false","4","0.75","false","false","3","200","2130","0.6339818720334445","0.8461538461538461","0.972972972972973","0.5857142857142857","0.3023255813953488","0.4864864864864865","0.15384615384615385","0.02702702702702703","0.4142857142857143","0.6976744186046512","0.5135135135135135"
"1306","false","4","0.75","false","false","2","200","2134","0.634637735786771","0.9545454545454546","0.868421052631579","0.5285714285714286","0.19047619047619047","0.10714285714285714","0.045454545454545456","0.13157894736842105","0.4714285714285714","0.8095238095238095","0.8928571428571429"
"1308","false","4","0.75","false","false","3","200","2127","0.6385095282278386","0.8936170212765957","0.7884615384615384","0.5","0.2857142857142857","0.6666666666666666","0.10638297872340426","0.21153846153846154","0.5","0.7142857142857143","0.3333333333333333"
"1309","false","4","0.75","false","false","3","200","2140","0.6319693471902044","0.6666666666666666","0.7380952380952381","0.3","0.05263157894736842","0.05","0.3333333333333333","0.2619047619047619","0.7","0.9473684210526315","0.95"
"1307","false","4","0.75","false","false","3","200","2138","0.6339731370699768","1","0.8958333333333334","0.5857142857142857","0.25","0.38095238095238093","0","0.10416666666666667","0.4142857142857143","0.75","0.6190476190476191"
"1310","false","4","0.75","false","false","3","200","2137","0.6359976215502671","0.625","0.5757575757575758","0.4714285714285714","0.06382978723404255","0.023809523809523808","0.375","0.42424242424242425","0.5285714285714286","0.9361702127659575","0.9761904761904762"
"1311","false","4","0.75","false","false","3","200","2129","0.6327766183018889","0.3333333333333333","0.525","0.3142857142857143","0.1","0.05714285714285714","0.6666666666666666","0.475","0.6857142857142857","0.9","0.9428571428571428"
"1312","false","4","0.75","false","false","3","200","2138","0.6353799918650417","0.8076923076923077","0.8888888888888888","0.6142857142857143","0.2857142857142857","0.20833333333333334","0.19230769230769232","0.1111111111111111","0.38571428571428573","0.7142857142857143","0.7916666666666666"
"1313","false","4","0.75","false","false","3","200","2134","0.6349116699260346","0.96","0.9722222222222222","0.8","0.5454545454545454","0.52","0.04","0.027777777777777776","0.2","0.45454545454545453","0.48"
"1314","false","4","0.75","false","false","3","200","2136","0.6330931373218471","0.9142857142857143","0.9803921568627451","0.6428571428571429","0.3103448275862069","0.5333333333333333","0.08571428571428572","0.0196078431372549","0.35714285714285715","0.6896551724137931","0.4666666666666667"
"1315","false","4","0.75","false","false","3","200","2128","0.6352134814384869","0.6875","0.7647058823529411","0.42857142857142855","0.13043478260869565","0.058823529411764705","0.3125","0.23529411764705882","0.5714285714285714","0.8695652173913043","0.9411764705882353"
"1316","false","4","0.75","false","false","2","200","2133","0.6340378056550285","0.7894736842105263","0.5135135135135135","0.44285714285714284","0.06976744186046512","0","0.21052631578947367","0.4864864864864865","0.5571428571428572","0.9302325581395349","1"
"1317","false","4","0.75","false","false","3","200","2128","0.6316853930975191","0.7058823529411765","0.6216216216216216","0.45714285714285713","0.11627906976744186","0.15151515151515152","0.29411764705882354","0.3783783783783784","0.5428571428571428","0.8837209302325582","0.8484848484848485"
"1318","false","4","0.75","false","false","3","200","2133","0.6322874852808374","0.9310344827586207","0.926829268292683","0.6428571428571429","0.48717948717948717","0.19047619047619047","0.06896551724137931","0.07317073170731707","0.35714285714285715","0.5128205128205128","0.8095238095238095"
"1320","false","4","0.75","false","false","3","200","2131","0.6313467518902708","0.9333333333333333","0.8181818181818182","0.5285714285714286","0.3888888888888889","0.2","0.06666666666666667","0.18181818181818182","0.4714285714285714","0.6111111111111112","0.8"
"1319","false","4","0.75","false","false","3","200","2126","0.6342726901018539","1","0.9555555555555556","0.7","0.22857142857142856","0.2894736842105263","0","0.044444444444444446","0.3","0.7714285714285715","0.7105263157894737"
"1321","false","4","0.75","false","false","3","200","2139","0.6310802160648433","0.9459459459459459","0.9782608695652174","0.5142857142857142","0.2647058823529412","0.07692307692307693","0.05405405405405406","0.021739130434782608","0.4857142857142857","0.7352941176470589","0.9230769230769231"
"1324","false","4","0.75","false","false","3","200","2118","0.632658957136181","0.7857142857142857","0.8108108108108109","0.6571428571428571","0.3023255813953488","0.25","0.21428571428571427","0.1891891891891892","0.34285714285714286","0.6976744186046512","0.75"
"1323","false","4","0.75","false","false","3","200","2119","0.6324618334221113","0.9166666666666666","0.7837837837837838","0.6428571428571429","0.32558139534883723","0.3157894736842105","0.08333333333333333","0.21621621621621623","0.35714285714285715","0.6744186046511628","0.6842105263157895"
"1322","false","4","0.75","false","false","3","200","2142","0.631168567940777","0.7241379310344828","0.8372093023255814","0.44285714285714284","0.16216216216216217","0.19047619047619047","0.27586206896551724","0.16279069767441862","0.5571428571428572","0.8378378378378378","0.8095238095238095"
"1325","false","4","0.75","false","false","3","200","2143","0.6330244345988796","0.9473684210526315","0.9166666666666666","0.5142857142857142","0.09090909090909091","0.12903225806451613","0.05263157894736842","0.08333333333333333","0.4857142857142857","0.9090909090909091","0.8709677419354839"
"1328","false","4","0.75","false","false","3","200","2132","0.6322152040271858","0.5151515151515151","0.6829268292682927","0.22857142857142856","0","0","0.48484848484848486","0.3170731707317073","0.7714285714285715","1","1"
"1326","false","4","0.75","false","false","3","200","2121","0.6353467669105947","0.8","0.75","0.37142857142857144","0.0625","0.2","0.2","0.25","0.6285714285714286","0.9375","0.8"
"1327","false","4","0.75","false","false","3","200","2139","0.6338222649752355","0.7575757575757576","0.7560975609756098","0.44285714285714284","0.1282051282051282","0.11764705882352941","0.24242424242424243","0.24390243902439024","0.5571428571428572","0.8717948717948718","0.8823529411764706"
"1329","false","4","0.75","false","false","3","200","2118","0.629412013577038","0.9230769230769231","0.7058823529411765","0.5571428571428572","0.13043478260869565","0.13513513513513514","0.07692307692307693","0.29411764705882354","0.44285714285714284","0.8695652173913043","0.8648648648648649"
"1330","false","4","0.75","false","false","3","200","2139","0.634372049956344","1","0.7741935483870968","0.7","0.3877551020408163","0.1935483870967742","0","0.22580645161290322","0.3","0.6122448979591837","0.8064516129032258"
"1331","false","4","0.75","false","false","3","200","2133","0.6313029386832073","0.38461538461538464","0.7941176470588235","0.32857142857142857","0.043478260869565216","0.02702702702702703","0.6153846153846154","0.20588235294117646","0.6714285714285714","0.9565217391304348","0.972972972972973"
"1332","false","4","0.75","false","false","3","200","2140","0.6323163778099523","0.9629629629629629","0.8333333333333334","0.6857142857142857","0.38636363636363635","0.2608695652173913","0.037037037037037035","0.16666666666666666","0.3142857142857143","0.6136363636363636","0.7391304347826086"
"1333","false","4","0.75","false","false","3","200","2132","0.6320225788081517","0.8","0.85","0.4857142857142857","0.175","0.28","0.2","0.15","0.5142857142857142","0.825","0.72"
"1336","false","4","0.75","false","false","3","200","2143","0.6360450587635076","0.7352941176470589","0.6181818181818182","0.24285714285714285","0.04","0","0.2647058823529412","0.38181818181818183","0.7571428571428571","0.96","1"
"1334","false","4","0.75","false","false","3","200","2124","0.6343908635595161","0.8918918918918919","0.8222222222222222","0.32857142857142857","0.05714285714285714","0.07692307692307693","0.10810810810810811","0.17777777777777778","0.6714285714285714","0.9428571428571428","0.9230769230769231"
"1335","false","4","0.75","false","false","3","200","2143","0.6335835055157228","0.9615384615384616","0.9523809523809523","0.6571428571428571","0.21052631578947367","0.4166666666666667","0.038461538461538464","0.047619047619047616","0.34285714285714286","0.7894736842105263","0.5833333333333334"
"1337","false","4","0.75","false","false","3","200","2110","0.6335283046985802","0.8695652173913043","0.8604651162790697","0.5714285714285714","0.16216216216216217","0.14814814814814814","0.13043478260869565","0.13953488372093023","0.42857142857142855","0.8378378378378378","0.8518518518518519"
"1339","false","4","0.75","false","false","3","200","2138","0.6340150733420529","0.48148148148148145","0.5294117647058824","0.3","0.043478260869565216","0","0.5185185185185185","0.47058823529411764","0.7","0.9565217391304348","1"
"1340","false","4","0.75","false","false","2","200","2136","0.6343449784059287","1","0.8918918918918919","0.6428571428571429","0.09302325581395349","0.10810810810810811","0","0.10810810810810811","0.35714285714285715","0.9069767441860465","0.8918918918918919"
"1338","false","4","0.75","false","false","3","200","2134","0.6336078638974942","0.9333333333333333","0.7619047619047619","0.5142857142857142","0.10526315789473684","0.08571428571428572","0.06666666666666667","0.23809523809523808","0.4857142857142857","0.8947368421052632","0.9142857142857143"
"1341","false","4","0.75","false","false","3","200","2141","0.6343049465878103","0.7222222222222222","0.8888888888888888","0.6","0.2727272727272727","0.25","0.2777777777777778","0.1111111111111111","0.4","0.7272727272727273","0.75"
"1342","false","4","0.75","false","false","3","200","2136","0.6348198098177755","1","1","0.5","0.2972972972972973","0.32","0","0","0.5","0.7027027027027027","0.68"
"1343","false","4","0.75","false","false","3","200","2139","0.6338738563895236","1","1","0.6142857142857143","0.5151515151515151","0.25","0","0","0.38571428571428573","0.48484848484848486","0.75"
"1344","false","4","0.75","false","false","3","200","2132","0.6354051475967231","0.9047619047619048","0.8333333333333334","0.5857142857142857","0.13157894736842105","0.1724137931034483","0.09523809523809523","0.16666666666666666","0.4142857142857143","0.868421052631579","0.8275862068965517"
"1345","false","4","0.75","false","false","3","200","2131","0.6327827386307416","0.625","0.6666666666666666","0.4857142857142857","0.02127659574468085","0.058823529411764705","0.375","0.3333333333333333","0.5142857142857142","0.9787234042553191","0.9411764705882353"
"1346","false","4","0.75","false","false","3","200","2115","0.63198455182765","1","0.8333333333333334","0.5714285714285714","0.3409090909090909","0.3076923076923077","0","0.16666666666666666","0.42857142857142855","0.6590909090909091","0.6923076923076923"
"1348","false","4","0.75","false","false","3","200","2140","0.6333849572249202","0.72","0.7714285714285715","0.34285714285714286","0.13333333333333333","0.04","0.28","0.22857142857142856","0.6571428571428571","0.8666666666666667","0.96"
"1347","false","4","0.75","false","false","3","200","2143","0.6339395942216904","0.8333333333333334","0.7619047619047619","0.4142857142857143","0.18421052631578946","0.14285714285714285","0.16666666666666666","0.23809523809523808","0.5857142857142857","0.8157894736842105","0.8571428571428571"
"1349","false","4","0.75","false","false","3","200","2138","0.6320961244518811","0.9230769230769231","0.90625","0.8571428571428571","0.5833333333333334","0.25","0.07692307692307693","0.09375","0.14285714285714285","0.4166666666666667","0.75"
"1351","false","4","0.75","false","false","3","200","2131","0.6335894092082409","1","0.9787234042553191","0.5714285714285714","0.15151515151515152","0.25","0","0.02127659574468085","0.42857142857142855","0.8484848484848485","0.75"
"1352","false","4","0.75","false","false","3","200","2131","0.6329215848514542","0.8148148148148148","0.6052631578947368","0.2857142857142857","0.11904761904761904","0.08695652173913043","0.18518518518518517","0.39473684210526316","0.7142857142857143","0.8809523809523809","0.9130434782608695"
"1350","false","4","0.75","false","false","2","200","2130","0.6324942554143356","0.9","0.8611111111111112","0.5571428571428572","0.1590909090909091","0.13333333333333333","0.1","0.1388888888888889","0.44285714285714284","0.8409090909090909","0.8666666666666667"
"1353","false","4","0.75","false","false","3","200","2131","0.6312899737166437","1","0.7647058823529411","0.5","0.32608695652173914","0","0","0.23529411764705882","0.5","0.6739130434782609","1"
"1354","false","4","0.75","false","false","3","200","2130","0.6338515993257797","0.8947368421052632","0.8974358974358975","0.7142857142857143","0.43902439024390244","0.3870967741935484","0.10526315789473684","0.10256410256410256","0.2857142857142857","0.5609756097560976","0.6129032258064516"
"1356","false","4","0.75","false","false","3","200","2132","0.6360627299174068","0.8125","0.9696969696969697","0.7857142857142857","0.5106382978723404","0.6764705882352942","0.1875","0.030303030303030304","0.21428571428571427","0.48936170212765956","0.3235294117647059"
"1355","false","4","0.75","false","false","3","200","2130","0.6321018806554417","0.8048780487804879","0.5957446808510638","0.2714285714285714","0.12121212121212122","0.2222222222222222","0.1951219512195122","0.40425531914893614","0.7285714285714285","0.8787878787878788","0.7777777777777778"
"1357","false","4","0.75","false","false","3","200","2144","0.6360466676353623","0.9310344827586207","0.9285714285714286","0.6714285714285714","0.5789473684210527","0.42857142857142855","0.06896551724137931","0.07142857142857142","0.32857142857142857","0.42105263157894735","0.5714285714285714"
"1358","false","4","0.75","false","false","3","200","2135","0.634109746474531","0.8333333333333334","0.851063829787234","0.42857142857142855","0.12121212121212122","0","0.16666666666666666","0.14893617021276595","0.5714285714285714","0.8787878787878788","1"
"1360","false","4","0.75","false","false","3","200","2138","0.6338232039029987","0.7272727272727273","0.5869565217391305","0.32857142857142857","0.058823529411764705","0","0.2727272727272727","0.41304347826086957","0.6714285714285714","0.9411764705882353","1"
"1359","false","4","0.75","false","false","3","200","2139","0.6302241144216577","0.47619047619047616","0.6285714285714286","0.32857142857142857","0.022222222222222223","0.06896551724137931","0.5238095238095238","0.37142857142857144","0.6714285714285714","0.9777777777777777","0.9310344827586207"
"1361","false","4","0.75","false","false","3","200","2132","0.6334004769316723","0.8387096774193549","0.8947368421052632","0.4714285714285714","0.14285714285714285","0.15789473684210525","0.16129032258064516","0.10526315789473684","0.5285714285714286","0.8571428571428571","0.8421052631578947"
"1363","false","4","0.75","false","false","3","200","2137","0.6360042603074415","0.9047619047619048","0.9210526315789473","0.6285714285714286","0.23809523809523808","0.4827586206896552","0.09523809523809523","0.07894736842105263","0.37142857142857144","0.7619047619047619","0.5172413793103449"
"1362","false","4","0.75","false","false","3","200","2129","0.631054467964781","0.9166666666666666","0.9210526315789473","0.5571428571428572","0.23809523809523808","0.11538461538461539","0.08333333333333333","0.07894736842105263","0.44285714285714284","0.7619047619047619","0.8846153846153846"
"1364","false","4","0.75","false","false","3","200","2140","0.6339908412689536","0.40540540540540543","0.36585365853658536","0.17142857142857143","0.05128205128205128","0.15384615384615385","0.5945945945945946","0.6341463414634146","0.8285714285714286","0.9487179487179487","0.8461538461538461"
"1365","false","4","0.75","false","false","3","200","2126","0.6329258179174098","0.45454545454545453","0.4523809523809524","0.17142857142857143","0","0","0.5454545454545454","0.5476190476190477","0.8285714285714286","1","1"
"1368","false","4","0.75","false","false","3","200","2135","0.6320880535756426","0.9428571428571428","0.8717948717948718","0.5285714285714286","0.0975609756097561","0.06666666666666667","0.05714285714285714","0.1282051282051282","0.4714285714285714","0.9024390243902439","0.9333333333333333"
"1367","false","4","0.75","false","false","3","200","2131","0.6358105335067683","0.9473684210526315","0.95","0.7285714285714285","0.45","0.41935483870967744","0.05263157894736842","0.05","0.2714285714285714","0.55","0.5806451612903226"
"1366","false","4","0.75","false","false","3","200","2133","0.6336521590873262","0.7222222222222222","0.7631578947368421","0.34285714285714286","0.16666666666666666","0.03125","0.2777777777777778","0.23684210526315788","0.6571428571428571","0.8333333333333334","0.96875"
"1369","false","4","0.75","false","false","3","200","2143","0.631930092315208","1","1","0.6571428571428571","0.34146341463414637","0.2972972972972973","0","0","0.34285714285714286","0.6585365853658537","0.7027027027027027"
"1371","false","4","0.75","false","false","3","200","2148","0.632959492361023","0.9696969696969697","0.9130434782608695","0.6142857142857143","0.35294117647058826","0.47058823529411764","0.030303030303030304","0.08695652173913043","0.38571428571428573","0.6470588235294118","0.5294117647058824"
"1372","false","4","0.75","false","false","3","200","2137","0.6320355510527691","0.92","0.9411764705882353","0.7714285714285715","0.4782608695652174","0.44","0.08","0.058823529411764705","0.22857142857142856","0.5217391304347826","0.56"
"1370","false","4","0.75","false","false","3","200","2140","0.6313845441822366","0.6521739130434783","0.72","0.35714285714285715","0","0.037037037037037035","0.34782608695652173","0.28","0.6428571428571429","1","0.9629629629629629"
"1373","false","4","0.75","false","false","3","200","2113","0.6310585120416099","0.8666666666666667","1","0.5","0.05555555555555555","0.05","0.13333333333333333","0","0.5","0.9444444444444444","0.95"
"1374","false","4","0.75","false","false","3","200","2133","0.6346758356122365","0.9166666666666666","0.9347826086956522","0.6857142857142857","0.5","0.35714285714285715","0.08333333333333333","0.06521739130434782","0.3142857142857143","0.5","0.6428571428571429"
"1375","false","4","0.75","false","false","3","200","2132","0.6338444189678658","0.6818181818181818","0.6046511627906976","0.24285714285714285","0.05405405405405406","0.03571428571428571","0.3181818181818182","0.3953488372093023","0.7571428571428571","0.9459459459459459","0.9642857142857143"
"1376","false","4","0.75","false","false","3","200","2132","0.6309780246572754","0.92","0.9523809523809523","0.5714285714285714","0.3157894736842105","0.24","0.08","0.047619047619047616","0.42857142857142855","0.6842105263157895","0.76"
"1377","false","4","0.75","false","false","3","200","2139","0.6319617302368199","0.8888888888888888","0.9375","0.6285714285714286","0.3333333333333333","0.375","0.1111111111111111","0.0625","0.37142857142857144","0.6666666666666666","0.625"
"1378","false","4","0.75","false","false","3","200","2140","0.6332618652042227","0.75","0.8333333333333334","0.7","0.3409090909090909","0.36363636363636365","0.25","0.16666666666666666","0.3","0.6590909090909091","0.6363636363636364"
"1380","false","4","0.75","false","false","3","200","2137","0.6341851111674418","0.8888888888888888","0.9428571428571428","0.5","0.2","0.08695652173913043","0.1111111111111111","0.05714285714285714","0.5","0.8","0.9130434782608695"
"1379","false","4","0.75","false","false","3","200","2132","0.6289453391621136","0.75","0.6363636363636364","0.24285714285714285","0.05555555555555555","0","0.25","0.36363636363636365","0.7571428571428571","0.9444444444444444","1"
"1381","false","4","0.75","false","false","3","200","2124","0.6313211341526963","1","1","0.7142857142857143","0.46","0.358974358974359","0","0","0.2857142857142857","0.54","0.6410256410256411"
