"BehaviorSpace results (NetLogo 6.2.2)"
"IdeoEpiChamberAvowal.nlogo"
"IncongruentPnOyyy"
"04/13/2022 10:14:30:958 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","max-motivated-bias","StartType","small-world?","motivated-bias","layout?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"113","0","PnOyyy","true","0","false","4","200","2159","0.6287876808051835","1","1","1","1","1","0","0","0","0","0"
"118","0","PnOyyy","true","0","false","5","200","2150","0.6195159008576046","1","1","1","1","1","0","0","0","0","0"
"116","0","PnOyyy","true","0","false","4","200","2124","0.6219674214558762","0.6666666666666666","0.9259259259259259","0.9142857142857143","1","1","0.3333333333333333","0.07407407407407407","0.08571428571428572","0","0"
"119","0","PnOyyy","true","0","false","6","200","2135","0.6316962179968171","1","1","1","1","1","0","0","0","0","0"
"115","0","PnOyyy","true","0","false","4","200","2161","0.6372660324415073","1","1","1","1","1","0","0","0","0","0"
"120","0","PnOyyy","true","0","false","6","200","2139","0.622653482144006","1","1","1","1","1","0","0","0","0","0"
"121","0","PnOyyy","true","0","false","7","200","2175","0.6218064454670875","1","1","1","1","1","0","0","0","0","0"
"123","0","PnOyyy","true","0","false","7","200","2164","0.6185969351610967","1","1","1","1","1","0","0","0","0","0"
"128","0","PnOyyy","true","0","false","3","200","2189","0.6143860775178464","1","1","1","1","1","0","0","0","0","0"
"131","0","PnOyyy","true","0","false","3","200","2166","0.6326990424711464","1","1","1","1","1","0","0","0","0","0"
"122","0","PnOyyy","true","0","false","9","200","2156","0.6206782588773703","1","1","1","1","1","0","0","0","0","0"
"126","0","PnOyyy","true","0","false","8","200","2166","0.6161805558090284","1","1","1","1","1","0","0","0","0","0"
"124","0","PnOyyy","true","0","false","5","200","2164","0.6285541572975627","1","1","1","1","1","0","0","0","0","0"
"127","0","PnOyyy","true","0","false","5","200","2166","0.6339738843639169","1","1","1","1","1","0","0","0","0","0"
"133","0","PnOyyy","true","0","false","5","200","2208","0.6141110730563982","1","1","1","1","1","0","0","0","0","0"
"132","0","PnOyyy","true","0","false","5","200","2161","0.6041050581184098","1","1","1","1","1","0","0","0","0","0"
"129","0","PnOyyy","true","0","false","9","200","2170","0.6259889170096017","1","0.9148936170212766","0.9142857142857143","0.8787878787878788","0.9642857142857143","0","0.0851063829787234","0.08571428571428572","0.12121212121212122","0.03571428571428571"
"130","0","PnOyyy","true","0","false","9","200","2148","0.6240285457966701","1","1","1","1","1","0","0","0","0","0"
"125","0","PnOyyy","true","0","false","11","200","2181","0.6311793578096989","1","1","1","1","1","0","0","0","0","0"
"136","0","PnOyyy","true","0","false","8","200","2137","0.62914274063025","1","1","1","1","1","0","0","0","0","0"
"135","0","PnOyyy","true","0","false","5","200","2142","0.6309950513006229","1","1","1","1","1","0","0","0","0","0"
"138","0","PnOyyy","true","0","false","4","200","2134","0.6384285318112093","1","1","1","1","1","0","0","0","0","0"
"137","0","PnOyyy","true","0","false","4","200","2164","0.633108966644922","1","1","1","1","1","0","0","0","0","0"
"139","0","PnOyyy","true","0","false","8","200","2135","0.623444355998405","1","1","1","1","1","0","0","0","0","0"
"143","0","PnOyyy","true","0","false","5","200","2148","0.6382012575313714","1","1","1","1","1","0","0","0","0","0"
"140","0","PnOyyy","true","0","false","5","200","2185","0.6196075056923938","1","1","1","1","1","0","0","0","0","0"
"134","0","PnOyyy","true","0","false","12","200","2153","0.6121439226950588","1","1","1","1","1","0","0","0","0","0"
"144","0","PnOyyy","true","0","false","7","200","2204","0.638424134786617","1","1","1","1","1","0","0","0","0","0"
"145","0","PnOyyy","true","0","false","5","200","2157","0.625762748210844","1","1","1","1","1","0","0","0","0","0"
"141","0","PnOyyy","true","0","false","5","200","2179","0.6369621538669215","1","1","1","1","1","0","0","0","0","0"
"142","0","PnOyyy","true","0","false","7","200","2171","0.6260457841116582","1","1","1","1","1","0","0","0","0","0"
"147","0","PnOyyy","true","0","false","6","200","2168","0.6319058336169522","1","1","1","1","1","0","0","0","0","0"
"148","0","PnOyyy","true","0","false","4","200","2146","0.6260526496523446","1","1","1","1","1","0","0","0","0","0"
"149","0","PnOyyy","true","0","false","3","200","2133","0.6318615152147213","1","1","1","1","1","0","0","0","0","0"
"150","0","PnOyyy","true","0","false","6","200","2150","0.6205695415446781","1","1","1","1","1","0","0","0","0","0"
"153","0","PnOyyy","true","0","false","4","200","2155","0.616917284271513","1","1","1","1","1","0","0","0","0","0"
"151","0","PnOyyy","true","0","false","10","200","2177","0.6159375817876538","1","1","1","1","1","0","0","0","0","0"
"152","0","PnOyyy","true","0","false","8","200","2146","0.6256418630885361","1","1","1","1","1","0","0","0","0","0"
"154","0","PnOyyy","true","0","false","4","200","2157","0.6359144688726173","1","1","1","1","1","0","0","0","0","0"
"146","0","PnOyyy","true","0","false","12","200","2167","0.6200742839917537","1","1","1","1","1","0","0","0","0","0"
"155","0","PnOyyy","true","0","false","6","200","2151","0.6180603554530433","1","1","1","1","1","0","0","0","0","0"
"160","0","PnOyyy","true","0","false","5","200","2157","0.6210443307771545","1","1","1","1","1","0","0","0","0","0"
"158","0","PnOyyy","true","0","false","6","200","2152","0.6307398392118998","1","1","1","1","1","0","0","0","0","0"
"156","0","PnOyyy","true","0","false","6","200","2195","0.6251409117820061","1","1","1","1","1","0","0","0","0","0"
"157","0","PnOyyy","true","0","false","6","200","2216","0.6212461390922178","1","1","1","1","1","0","0","0","0","0"
"162","0","PnOyyy","true","0","false","5","200","2156","0.6385737586667838","1","1","1","1","1","0","0","0","0","0"
"159","0","PnOyyy","true","0","false","8","200","2157","0.6260525987109264","1","1","1","1","1","0","0","0","0","0"
"163","0","PnOyyy","true","0","false","7","200","2150","0.6256293004058971","1","1","1","1","1","0","0","0","0","0"
"165","0","PnOyyy","true","0","false","9","200","2169","0.6273173103298029","0.5714285714285714","0.7894736842105263","0.8285714285714286","0.8809523809523809","0.6944444444444444","0.42857142857142855","0.21052631578947367","0.17142857142857143","0.11904761904761904","0.3055555555555556"
"167","0","PnOyyy","true","0","false","9","200","2151","0.636649952474865","1","1","1","1","1","0","0","0","0","0"
"164","0","PnOyyy","true","0","false","11","200","2171","0.6366109334847907","1","1","1","1","1","0","0","0","0","0"
"166","0","PnOyyy","true","0","false","9","200","2162","0.616694994660191","1","1","1","1","1","0","0","0","0","0"
"168","0","PnOyyy","true","0","false","7","200","2147","0.6350545739232785","1","1","1","1","1","0","0","0","0","0"
"170","0","PnOyyy","true","0","false","6","200","2188","0.6176282022277233","1","1","1","1","1","0","0","0","0","0"
"171","0","PnOyyy","true","0","false","11","200","2185","0.641438528768663","1","1","1","1","1","0","0","0","0","0"
"169","0","PnOyyy","true","0","false","4","200","2191","0.6186208208506043","1","1","1","1","1","0","0","0","0","0"
"173","0","PnOyyy","true","0","false","4","200","2195","0.6175748339154922","1","1","1","1","1","0","0","0","0","0"
"176","0","PnOyyy","true","0","false","3","200","2132","0.6227109431412439","1","1","1","1","1","0","0","0","0","0"
"174","0","PnOyyy","true","0","false","6","200","2143","0.6225711074031353","1","1","1","1","1","0","0","0","0","0"
"172","0","PnOyyy","true","0","false","7","200","2125","0.639115537936112","1","1","1","1","1","0","0","0","0","0"
"177","0","PnOyyy","true","0","false","6","200","2142","0.6166721031311047","1","1","1","1","1","0","0","0","0","0"
"175","0","PnOyyy","true","0","false","6","200","2176","0.6150122491148542","1","1","1","1","1","0","0","0","0","0"
"179","0","PnOyyy","true","0","false","7","200","2160","0.6180734949693588","1","1","1","1","1","0","0","0","0","0"
"181","0","PnOyyy","true","0","false","3","200","2150","0.6342698107299316","1","1","1","1","1","0","0","0","0","0"
"184","0","PnOyyy","true","0","false","3","200","2135","0.6239783172267707","1","1","1","1","1","0","0","0","0","0"
"178","0","PnOyyy","true","0","false","9","200","2147","0.6174214528776649","1","1","1","1","1","0","0","0","0","0"
"183","0","PnOyyy","true","0","false","4","200","2157","0.6169081901940163","1","1","1","1","1","0","0","0","0","0"
"182","0","PnOyyy","true","0","false","4","200","2162","0.6195159603433029","0.4444444444444444","0.673469387755102","0.7","0.9354838709677419","1","0.5555555555555556","0.32653061224489793","0.3","0.06451612903225806","0"
"186","0","PnOyyy","true","0","false","6","200","2135","0.6238221237737245","1","1","1","1","1","0","0","0","0","0"
"180","0","PnOyyy","true","0","false","11","200","2180","0.6259286349187039","1","1","1","1","1","0","0","0","0","0"
"187","0","PnOyyy","true","0","false","5","200","2144","0.6229787662521235","1","1","1","1","1","0","0","0","0","0"
"161","0","PnOyyy","true","0","false","100","200","2177","0.619478489986776","0.6","0.627906976744186","0.7285714285714285","0.7567567567567568","1","0.4","0.37209302325581395","0.2714285714285714","0.24324324324324326","0"
"189","0","PnOyyy","true","0","false","3","200","2163","0.63488980887383","1","1","1","1","1","0","0","0","0","0"
"185","0","PnOyyy","true","0","false","14","200","2163","0.6268998609724268","1","1","1","1","1","0","0","0","0","0"
